start;end;baseprice;unit
09.11.2021 19:00:00;09.11.2021 20:00:00;21.49;Cent/kWh
09.11.2021 20:00:00;09.11.2021 21:00:00;18.71;Cent/kWh
09.11.2021 21:00:00;09.11.2021 22:00:00;15.76;Cent/kWh
09.11.2021 22:00:00;09.11.2021 23:00:00;15.20;Cent/kWh
09.11.2021 23:00:00;10.11.2021 00:00:00;13.51;Cent/kWh
10.11.2021 00:00:00;10.11.2021 01:00:00;9.37;Cent/kWh
10.11.2021 01:00:00;10.11.2021 02:00:00;9.50;Cent/kWh
10.11.2021 02:00:00;10.11.2021 03:00:00;9.49;Cent/kWh
10.11.2021 03:00:00;10.11.2021 04:00:00;9.60;Cent/kWh
10.11.2021 04:00:00;10.11.2021 05:00:00;11.55;Cent/kWh
10.11.2021 05:00:00;10.11.2021 06:00:00;14.01;Cent/kWh
10.11.2021 06:00:00;10.11.2021 07:00:00;17.50;Cent/kWh
10.11.2021 07:00:00;10.11.2021 08:00:00;20.50;Cent/kWh
10.11.2021 08:00:00;10.11.2021 09:00:00;20.01;Cent/kWh
10.11.2021 09:00:00;10.11.2021 10:00:00;15.61;Cent/kWh
10.11.2021 10:00:00;10.11.2021 11:00:00;15.11;Cent/kWh
10.11.2021 11:00:00;10.11.2021 12:00:00;15.11;Cent/kWh
10.11.2021 12:00:00;10.11.2021 13:00:00;15.42;Cent/kWh
10.11.2021 13:00:00;10.11.2021 14:00:00;16.88;Cent/kWh
10.11.2021 14:00:00;10.11.2021 15:00:00;21.19;Cent/kWh
10.11.2021 15:00:00;10.11.2021 16:00:00;23.66;Cent/kWh
10.11.2021 16:00:00;10.11.2021 17:00:00;25.01;Cent/kWh
10.11.2021 17:00:00;10.11.2021 18:00:00;29.50;Cent/kWh
10.11.2021 18:00:00;10.11.2021 19:00:00;27.51;Cent/kWh
10.11.2021 19:00:00;10.11.2021 20:00:00;23.00;Cent/kWh
10.11.2021 20:00:00;10.11.2021 21:00:00;21.99;Cent/kWh
10.11.2021 21:00:00;10.11.2021 22:00:00;19.37;Cent/kWh
10.11.2021 22:00:00;10.11.2021 23:00:00;16.99;Cent/kWh
10.11.2021 23:00:00;11.11.2021 00:00:00;15.55;Cent/kWh
11.11.2021 00:00:00;11.11.2021 01:00:00;16.80;Cent/kWh
11.11.2021 01:00:00;11.11.2021 02:00:00;16.14;Cent/kWh
11.11.2021 02:00:00;11.11.2021 03:00:00;16.00;Cent/kWh
11.11.2021 03:00:00;11.11.2021 04:00:00;15.25;Cent/kWh
11.11.2021 04:00:00;11.11.2021 05:00:00;15.50;Cent/kWh
11.11.2021 05:00:00;11.11.2021 06:00:00;16.01;Cent/kWh
11.11.2021 06:00:00;11.11.2021 07:00:00;18.39;Cent/kWh
11.11.2021 07:00:00;11.11.2021 08:00:00;21.40;Cent/kWh
11.11.2021 08:00:00;11.11.2021 09:00:00;21.99;Cent/kWh
11.11.2021 09:00:00;11.11.2021 10:00:00;21.60;Cent/kWh
11.11.2021 10:00:00;11.11.2021 11:00:00;19.92;Cent/kWh
11.11.2021 11:00:00;11.11.2021 12:00:00;19.16;Cent/kWh
11.11.2021 12:00:00;11.11.2021 13:00:00;18.79;Cent/kWh
11.11.2021 13:00:00;11.11.2021 14:00:00;18.63;Cent/kWh
11.11.2021 14:00:00;11.11.2021 15:00:00;20.85;Cent/kWh
11.11.2021 15:00:00;11.11.2021 16:00:00;22.49;Cent/kWh
11.11.2021 16:00:00;11.11.2021 17:00:00;23.56;Cent/kWh
