start;end;baseprice;unit
01.08.2022 00:00:00;01.08.2022 01:00:00;38.51;Cent/kWh
01.08.2022 01:00:00;01.08.2022 02:00:00;34.41;Cent/kWh
01.08.2022 02:00:00;01.08.2022 03:00:00;33.88;Cent/kWh
01.08.2022 03:00:00;01.08.2022 04:00:00;32.09;Cent/kWh
01.08.2022 04:00:00;01.08.2022 05:00:00;32.97;Cent/kWh
01.08.2022 05:00:00;01.08.2022 06:00:00;38.00;Cent/kWh
01.08.2022 06:00:00;01.08.2022 07:00:00;42.97;Cent/kWh
01.08.2022 07:00:00;01.08.2022 08:00:00;46.79;Cent/kWh
01.08.2022 08:00:00;01.08.2022 09:00:00;47.49;Cent/kWh
01.08.2022 09:00:00;01.08.2022 10:00:00;46.15;Cent/kWh
01.08.2022 10:00:00;01.08.2022 11:00:00;44.98;Cent/kWh
01.08.2022 11:00:00;01.08.2022 12:00:00;43.30;Cent/kWh
01.08.2022 12:00:00;01.08.2022 13:00:00;41.00;Cent/kWh
01.08.2022 13:00:00;01.08.2022 14:00:00;39.77;Cent/kWh
01.08.2022 14:00:00;01.08.2022 15:00:00;39.19;Cent/kWh
01.08.2022 15:00:00;01.08.2022 16:00:00;41.00;Cent/kWh
01.08.2022 16:00:00;01.08.2022 17:00:00;41.07;Cent/kWh
01.08.2022 17:00:00;01.08.2022 18:00:00;44.94;Cent/kWh
01.08.2022 18:00:00;01.08.2022 19:00:00;48.00;Cent/kWh
01.08.2022 19:00:00;01.08.2022 20:00:00;52.50;Cent/kWh
01.08.2022 20:00:00;01.08.2022 21:00:00;54.16;Cent/kWh
01.08.2022 21:00:00;01.08.2022 22:00:00;53.44;Cent/kWh
01.08.2022 22:00:00;01.08.2022 23:00:00;51.50;Cent/kWh
01.08.2022 23:00:00;02.08.2022 00:00:00;47.88;Cent/kWh
02.08.2022 00:00:00;02.08.2022 01:00:00;44.10;Cent/kWh
02.08.2022 01:00:00;02.08.2022 02:00:00;39.01;Cent/kWh
02.08.2022 02:00:00;02.08.2022 03:00:00;38.21;Cent/kWh
02.08.2022 03:00:00;02.08.2022 04:00:00;35.99;Cent/kWh
02.08.2022 04:00:00;02.08.2022 05:00:00;35.27;Cent/kWh
02.08.2022 05:00:00;02.08.2022 06:00:00;39.30;Cent/kWh
02.08.2022 06:00:00;02.08.2022 07:00:00;45.70;Cent/kWh
02.08.2022 07:00:00;02.08.2022 08:00:00;47.99;Cent/kWh
02.08.2022 08:00:00;02.08.2022 09:00:00;47.89;Cent/kWh
02.08.2022 09:00:00;02.08.2022 10:00:00;44.34;Cent/kWh
02.08.2022 10:00:00;02.08.2022 11:00:00;44.34;Cent/kWh
02.08.2022 11:00:00;02.08.2022 12:00:00;44.51;Cent/kWh
02.08.2022 12:00:00;02.08.2022 13:00:00;44.20;Cent/kWh
02.08.2022 13:00:00;02.08.2022 14:00:00;43.57;Cent/kWh
02.08.2022 14:00:00;02.08.2022 15:00:00;46.90;Cent/kWh
02.08.2022 15:00:00;02.08.2022 16:00:00;46.42;Cent/kWh
02.08.2022 16:00:00;02.08.2022 17:00:00;47.49;Cent/kWh
02.08.2022 17:00:00;02.08.2022 18:00:00;46.84;Cent/kWh
02.08.2022 18:00:00;02.08.2022 19:00:00;50.30;Cent/kWh
02.08.2022 19:00:00;02.08.2022 20:00:00;52.89;Cent/kWh
02.08.2022 20:00:00;02.08.2022 21:00:00;53.72;Cent/kWh
02.08.2022 21:00:00;02.08.2022 22:00:00;53.24;Cent/kWh
02.08.2022 22:00:00;02.08.2022 23:00:00;49.79;Cent/kWh
02.08.2022 23:00:00;03.08.2022 00:00:00;44.79;Cent/kWh
03.08.2022 00:00:00;03.08.2022 01:00:00;38.91;Cent/kWh
03.08.2022 01:00:00;03.08.2022 02:00:00;37.61;Cent/kWh
03.08.2022 02:00:00;03.08.2022 03:00:00;35.03;Cent/kWh
03.08.2022 03:00:00;03.08.2022 04:00:00;32.63;Cent/kWh
