start;end;baseprice;unit
01.02.2023 00:00:00;01.02.2023 01:00:00;10.40;Cent/kWh
01.02.2023 01:00:00;01.02.2023 02:00:00;10.40;Cent/kWh
01.02.2023 02:00:00;01.02.2023 03:00:00;10.24;Cent/kWh
01.02.2023 03:00:00;01.02.2023 04:00:00;9.26;Cent/kWh
01.02.2023 04:00:00;01.02.2023 05:00:00;12.31;Cent/kWh
01.02.2023 05:00:00;01.02.2023 06:00:00;11.63;Cent/kWh
01.02.2023 06:00:00;01.02.2023 07:00:00;16.43;Cent/kWh
01.02.2023 07:00:00;01.02.2023 08:00:00;17.47;Cent/kWh
01.02.2023 08:00:00;01.02.2023 09:00:00;18.00;Cent/kWh
01.02.2023 09:00:00;01.02.2023 10:00:00;16.73;Cent/kWh
01.02.2023 10:00:00;01.02.2023 11:00:00;16.19;Cent/kWh
01.02.2023 11:00:00;01.02.2023 12:00:00;16.00;Cent/kWh
01.02.2023 12:00:00;01.02.2023 13:00:00;14.94;Cent/kWh
01.02.2023 13:00:00;01.02.2023 14:00:00;14.22;Cent/kWh
01.02.2023 14:00:00;01.02.2023 15:00:00;15.61;Cent/kWh
01.02.2023 15:00:00;01.02.2023 16:00:00;14.75;Cent/kWh
01.02.2023 16:00:00;01.02.2023 17:00:00;15.17;Cent/kWh
01.02.2023 17:00:00;01.02.2023 18:00:00;14.83;Cent/kWh
01.02.2023 18:00:00;01.02.2023 19:00:00;17.50;Cent/kWh
01.02.2023 19:00:00;01.02.2023 20:00:00;16.27;Cent/kWh
01.02.2023 20:00:00;01.02.2023 21:00:00;14.38;Cent/kWh
01.02.2023 21:00:00;01.02.2023 22:00:00;13.14;Cent/kWh
01.02.2023 22:00:00;01.02.2023 23:00:00;12.30;Cent/kWh
01.02.2023 23:00:00;02.02.2023 00:00:00;11.83;Cent/kWh
02.02.2023 00:00:00;02.02.2023 01:00:00;12.13;Cent/kWh
02.02.2023 01:00:00;02.02.2023 02:00:00;10.36;Cent/kWh
02.02.2023 02:00:00;02.02.2023 03:00:00;10.05;Cent/kWh
02.02.2023 03:00:00;02.02.2023 04:00:00;10.30;Cent/kWh
02.02.2023 04:00:00;02.02.2023 05:00:00;10.43;Cent/kWh
02.02.2023 05:00:00;02.02.2023 06:00:00;12.61;Cent/kWh
02.02.2023 06:00:00;02.02.2023 07:00:00;16.01;Cent/kWh
02.02.2023 07:00:00;02.02.2023 08:00:00;17.86;Cent/kWh
02.02.2023 08:00:00;02.02.2023 09:00:00;17.51;Cent/kWh
02.02.2023 09:00:00;02.02.2023 10:00:00;17.82;Cent/kWh
02.02.2023 10:00:00;02.02.2023 11:00:00;17.01;Cent/kWh
02.02.2023 11:00:00;02.02.2023 12:00:00;16.72;Cent/kWh
02.02.2023 12:00:00;02.02.2023 13:00:00;15.69;Cent/kWh
02.02.2023 13:00:00;02.02.2023 14:00:00;15.27;Cent/kWh
02.02.2023 14:00:00;02.02.2023 15:00:00;16.14;Cent/kWh
02.02.2023 15:00:00;02.02.2023 16:00:00;16.34;Cent/kWh
02.02.2023 16:00:00;02.02.2023 17:00:00;16.73;Cent/kWh
02.02.2023 17:00:00;02.02.2023 18:00:00;17.82;Cent/kWh
02.02.2023 18:00:00;02.02.2023 19:00:00;18.31;Cent/kWh
02.02.2023 19:00:00;02.02.2023 20:00:00;17.30;Cent/kWh
02.02.2023 20:00:00;02.02.2023 21:00:00;16.48;Cent/kWh
02.02.2023 21:00:00;02.02.2023 22:00:00;15.18;Cent/kWh
02.02.2023 22:00:00;02.02.2023 23:00:00;14.21;Cent/kWh
02.02.2023 23:00:00;03.02.2023 00:00:00;13.40;Cent/kWh
03.02.2023 00:00:00;03.02.2023 01:00:00;11.13;Cent/kWh
03.02.2023 01:00:00;03.02.2023 02:00:00;10.46;Cent/kWh
03.02.2023 02:00:00;03.02.2023 03:00:00;9.85;Cent/kWh
03.02.2023 03:00:00;03.02.2023 04:00:00;9.30;Cent/kWh
03.02.2023 04:00:00;03.02.2023 05:00:00;12.45;Cent/kWh
03.02.2023 05:00:00;03.02.2023 06:00:00;15.65;Cent/kWh
03.02.2023 06:00:00;03.02.2023 07:00:00;17.26;Cent/kWh
03.02.2023 07:00:00;03.02.2023 08:00:00;18.68;Cent/kWh
03.02.2023 08:00:00;03.02.2023 09:00:00;18.03;Cent/kWh
03.02.2023 09:00:00;03.02.2023 10:00:00;18.00;Cent/kWh
03.02.2023 10:00:00;03.02.2023 11:00:00;16.76;Cent/kWh
03.02.2023 11:00:00;03.02.2023 12:00:00;16.57;Cent/kWh
03.02.2023 12:00:00;03.02.2023 13:00:00;14.46;Cent/kWh
03.02.2023 13:00:00;03.02.2023 14:00:00;13.86;Cent/kWh
03.02.2023 14:00:00;03.02.2023 15:00:00;13.75;Cent/kWh
03.02.2023 15:00:00;03.02.2023 16:00:00;14.97;Cent/kWh
03.02.2023 16:00:00;03.02.2023 17:00:00;14.34;Cent/kWh
03.02.2023 17:00:00;03.02.2023 18:00:00;15.23;Cent/kWh
03.02.2023 18:00:00;03.02.2023 19:00:00;16.00;Cent/kWh
03.02.2023 19:00:00;03.02.2023 20:00:00;15.49;Cent/kWh
03.02.2023 20:00:00;03.02.2023 21:00:00;13.84;Cent/kWh
03.02.2023 21:00:00;03.02.2023 22:00:00;12.51;Cent/kWh
03.02.2023 22:00:00;03.02.2023 23:00:00;12.00;Cent/kWh
03.02.2023 23:00:00;04.02.2023 00:00:00;9.69;Cent/kWh
04.02.2023 00:00:00;04.02.2023 01:00:00;11.47;Cent/kWh
04.02.2023 01:00:00;04.02.2023 02:00:00;12.07;Cent/kWh
04.02.2023 02:00:00;04.02.2023 03:00:00;12.01;Cent/kWh
04.02.2023 03:00:00;04.02.2023 04:00:00;12.12;Cent/kWh
04.02.2023 04:00:00;04.02.2023 05:00:00;12.33;Cent/kWh
04.02.2023 05:00:00;04.02.2023 06:00:00;12.25;Cent/kWh
04.02.2023 06:00:00;04.02.2023 07:00:00;13.28;Cent/kWh
04.02.2023 07:00:00;04.02.2023 08:00:00;15.61;Cent/kWh
04.02.2023 08:00:00;04.02.2023 09:00:00;16.42;Cent/kWh
04.02.2023 09:00:00;04.02.2023 10:00:00;16.98;Cent/kWh
04.02.2023 10:00:00;04.02.2023 11:00:00;16.41;Cent/kWh
04.02.2023 11:00:00;04.02.2023 12:00:00;15.64;Cent/kWh
04.02.2023 12:00:00;04.02.2023 13:00:00;14.88;Cent/kWh
04.02.2023 13:00:00;04.02.2023 14:00:00;13.34;Cent/kWh
04.02.2023 14:00:00;04.02.2023 15:00:00;13.41;Cent/kWh
04.02.2023 15:00:00;04.02.2023 16:00:00;14.16;Cent/kWh
04.02.2023 16:00:00;04.02.2023 17:00:00;15.54;Cent/kWh
04.02.2023 17:00:00;04.02.2023 18:00:00;17.03;Cent/kWh
04.02.2023 18:00:00;04.02.2023 19:00:00;18.42;Cent/kWh
04.02.2023 19:00:00;04.02.2023 20:00:00;18.00;Cent/kWh
04.02.2023 20:00:00;04.02.2023 21:00:00;16.78;Cent/kWh
04.02.2023 21:00:00;04.02.2023 22:00:00;15.81;Cent/kWh
04.02.2023 22:00:00;04.02.2023 23:00:00;15.24;Cent/kWh
04.02.2023 23:00:00;05.02.2023 00:00:00;13.65;Cent/kWh
05.02.2023 00:00:00;05.02.2023 01:00:00;13.30;Cent/kWh
05.02.2023 01:00:00;05.02.2023 02:00:00;12.29;Cent/kWh
05.02.2023 02:00:00;05.02.2023 03:00:00;11.85;Cent/kWh
05.02.2023 03:00:00;05.02.2023 04:00:00;12.41;Cent/kWh
05.02.2023 04:00:00;05.02.2023 05:00:00;11.57;Cent/kWh
05.02.2023 05:00:00;05.02.2023 06:00:00;11.31;Cent/kWh
05.02.2023 06:00:00;05.02.2023 07:00:00;11.38;Cent/kWh
05.02.2023 07:00:00;05.02.2023 08:00:00;11.54;Cent/kWh
05.02.2023 08:00:00;05.02.2023 09:00:00;12.11;Cent/kWh
05.02.2023 09:00:00;05.02.2023 10:00:00;11.80;Cent/kWh
05.02.2023 10:00:00;05.02.2023 11:00:00;11.80;Cent/kWh
05.02.2023 11:00:00;05.02.2023 12:00:00;12.31;Cent/kWh
05.02.2023 12:00:00;05.02.2023 13:00:00;11.71;Cent/kWh
05.02.2023 13:00:00;05.02.2023 14:00:00;10.75;Cent/kWh
05.02.2023 14:00:00;05.02.2023 15:00:00;11.02;Cent/kWh
05.02.2023 15:00:00;05.02.2023 16:00:00;11.64;Cent/kWh
05.02.2023 16:00:00;05.02.2023 17:00:00;13.30;Cent/kWh
05.02.2023 17:00:00;05.02.2023 18:00:00;15.03;Cent/kWh
05.02.2023 18:00:00;05.02.2023 19:00:00;17.14;Cent/kWh
05.02.2023 19:00:00;05.02.2023 20:00:00;17.26;Cent/kWh
05.02.2023 20:00:00;05.02.2023 21:00:00;16.65;Cent/kWh
05.02.2023 21:00:00;05.02.2023 22:00:00;15.37;Cent/kWh
