start;end;baseprice;unit
01.05.2022 00:00:00;01.05.2022 01:00:00;20.60;Cent/kWh
01.05.2022 01:00:00;01.05.2022 02:00:00;19.97;Cent/kWh
01.05.2022 02:00:00;01.05.2022 03:00:00;19.76;Cent/kWh
01.05.2022 03:00:00;01.05.2022 04:00:00;19.22;Cent/kWh
01.05.2022 04:00:00;01.05.2022 05:00:00;19.74;Cent/kWh
01.05.2022 05:00:00;01.05.2022 06:00:00;20.13;Cent/kWh
01.05.2022 06:00:00;01.05.2022 07:00:00;19.50;Cent/kWh
01.05.2022 07:00:00;01.05.2022 08:00:00;19.50;Cent/kWh
01.05.2022 08:00:00;01.05.2022 09:00:00;18.69;Cent/kWh
01.05.2022 09:00:00;01.05.2022 10:00:00;18.20;Cent/kWh
01.05.2022 10:00:00;01.05.2022 11:00:00;17.73;Cent/kWh
01.05.2022 11:00:00;01.05.2022 12:00:00;17.65;Cent/kWh
01.05.2022 12:00:00;01.05.2022 13:00:00;17.49;Cent/kWh
01.05.2022 13:00:00;01.05.2022 14:00:00;15.07;Cent/kWh
01.05.2022 14:00:00;01.05.2022 15:00:00;14.04;Cent/kWh
01.05.2022 15:00:00;01.05.2022 16:00:00;13.89;Cent/kWh
01.05.2022 16:00:00;01.05.2022 17:00:00;15.59;Cent/kWh
01.05.2022 17:00:00;01.05.2022 18:00:00;18.70;Cent/kWh
01.05.2022 18:00:00;01.05.2022 19:00:00;21.59;Cent/kWh
01.05.2022 19:00:00;01.05.2022 20:00:00;24.94;Cent/kWh
01.05.2022 20:00:00;01.05.2022 21:00:00;25.49;Cent/kWh
01.05.2022 21:00:00;01.05.2022 22:00:00;24.30;Cent/kWh
01.05.2022 22:00:00;01.05.2022 23:00:00;23.97;Cent/kWh
01.05.2022 23:00:00;02.05.2022 00:00:00;21.60;Cent/kWh
02.05.2022 00:00:00;02.05.2022 01:00:00;20.65;Cent/kWh
02.05.2022 01:00:00;02.05.2022 02:00:00;19.99;Cent/kWh
02.05.2022 02:00:00;02.05.2022 03:00:00;19.47;Cent/kWh
02.05.2022 03:00:00;02.05.2022 04:00:00;19.38;Cent/kWh
02.05.2022 04:00:00;02.05.2022 05:00:00;19.63;Cent/kWh
02.05.2022 05:00:00;02.05.2022 06:00:00;21.00;Cent/kWh
02.05.2022 06:00:00;02.05.2022 07:00:00;24.89;Cent/kWh
02.05.2022 07:00:00;02.05.2022 08:00:00;27.00;Cent/kWh
02.05.2022 08:00:00;02.05.2022 09:00:00;26.46;Cent/kWh
02.05.2022 09:00:00;02.05.2022 10:00:00;23.90;Cent/kWh
02.05.2022 10:00:00;02.05.2022 11:00:00;19.43;Cent/kWh
02.05.2022 11:00:00;02.05.2022 12:00:00;19.00;Cent/kWh
02.05.2022 12:00:00;02.05.2022 13:00:00;19.21;Cent/kWh
02.05.2022 13:00:00;02.05.2022 14:00:00;19.05;Cent/kWh
02.05.2022 14:00:00;02.05.2022 15:00:00;18.77;Cent/kWh
02.05.2022 15:00:00;02.05.2022 16:00:00;18.51;Cent/kWh
02.05.2022 16:00:00;02.05.2022 17:00:00;18.82;Cent/kWh
02.05.2022 17:00:00;02.05.2022 18:00:00;21.87;Cent/kWh
02.05.2022 18:00:00;02.05.2022 19:00:00;24.41;Cent/kWh
02.05.2022 19:00:00;02.05.2022 20:00:00;26.33;Cent/kWh
02.05.2022 20:00:00;02.05.2022 21:00:00;26.54;Cent/kWh
02.05.2022 21:00:00;02.05.2022 22:00:00;25.35;Cent/kWh
