start;end;baseprice;unit
01.04.2022 00:00:00;01.04.2022 01:00:00;14.34;Cent/kWh
01.04.2022 01:00:00;01.04.2022 02:00:00;12.84;Cent/kWh
01.04.2022 02:00:00;01.04.2022 03:00:00;12.48;Cent/kWh
01.04.2022 03:00:00;01.04.2022 04:00:00;11.81;Cent/kWh
01.04.2022 04:00:00;01.04.2022 05:00:00;12.61;Cent/kWh
01.04.2022 05:00:00;01.04.2022 06:00:00;15.19;Cent/kWh
01.04.2022 06:00:00;01.04.2022 07:00:00;20.37;Cent/kWh
01.04.2022 07:00:00;01.04.2022 08:00:00;25.17;Cent/kWh
01.04.2022 08:00:00;01.04.2022 09:00:00;26.50;Cent/kWh
01.04.2022 09:00:00;01.04.2022 10:00:00;24.39;Cent/kWh
01.04.2022 10:00:00;01.04.2022 11:00:00;22.35;Cent/kWh
01.04.2022 11:00:00;01.04.2022 12:00:00;21.47;Cent/kWh
01.04.2022 12:00:00;01.04.2022 13:00:00;20.45;Cent/kWh
01.04.2022 13:00:00;01.04.2022 14:00:00;19.21;Cent/kWh
01.04.2022 14:00:00;01.04.2022 15:00:00;17.89;Cent/kWh
01.04.2022 15:00:00;01.04.2022 16:00:00;17.06;Cent/kWh
01.04.2022 16:00:00;01.04.2022 17:00:00;17.00;Cent/kWh
01.04.2022 17:00:00;01.04.2022 18:00:00;19.50;Cent/kWh
01.04.2022 18:00:00;01.04.2022 19:00:00;21.52;Cent/kWh
01.04.2022 19:00:00;01.04.2022 20:00:00;23.24;Cent/kWh
01.04.2022 20:00:00;01.04.2022 21:00:00;23.76;Cent/kWh
01.04.2022 21:00:00;01.04.2022 22:00:00;21.01;Cent/kWh
01.04.2022 22:00:00;01.04.2022 23:00:00;19.51;Cent/kWh
01.04.2022 23:00:00;02.04.2022 00:00:00;17.44;Cent/kWh
02.04.2022 00:00:00;02.04.2022 01:00:00;14.63;Cent/kWh
02.04.2022 01:00:00;02.04.2022 02:00:00;15.30;Cent/kWh
02.04.2022 02:00:00;02.04.2022 03:00:00;16.52;Cent/kWh
02.04.2022 03:00:00;02.04.2022 04:00:00;16.09;Cent/kWh
02.04.2022 04:00:00;02.04.2022 05:00:00;15.81;Cent/kWh
02.04.2022 05:00:00;02.04.2022 06:00:00;17.30;Cent/kWh
02.04.2022 06:00:00;02.04.2022 07:00:00;17.20;Cent/kWh
02.04.2022 07:00:00;02.04.2022 08:00:00;19.51;Cent/kWh
02.04.2022 08:00:00;02.04.2022 09:00:00;22.14;Cent/kWh
02.04.2022 09:00:00;02.04.2022 10:00:00;21.93;Cent/kWh
02.04.2022 10:00:00;02.04.2022 11:00:00;20.07;Cent/kWh
02.04.2022 11:00:00;02.04.2022 12:00:00;19.39;Cent/kWh
02.04.2022 12:00:00;02.04.2022 13:00:00;19.00;Cent/kWh
02.04.2022 13:00:00;02.04.2022 14:00:00;18.51;Cent/kWh
02.04.2022 14:00:00;02.04.2022 15:00:00;18.50;Cent/kWh
02.04.2022 15:00:00;02.04.2022 16:00:00;18.50;Cent/kWh
02.04.2022 16:00:00;02.04.2022 17:00:00;16.14;Cent/kWh
02.04.2022 17:00:00;02.04.2022 18:00:00;19.00;Cent/kWh
