start;end;baseprice;unit
01.04.2021 00:00:00;01.04.2021 01:00:00;5.44;Cent/kWh
01.04.2021 01:00:00;01.04.2021 02:00:00;4.78;Cent/kWh
01.04.2021 02:00:00;01.04.2021 03:00:00;4.51;Cent/kWh
01.04.2021 03:00:00;01.04.2021 04:00:00;4.42;Cent/kWh
01.04.2021 04:00:00;01.04.2021 05:00:00;4.41;Cent/kWh
01.04.2021 05:00:00;01.04.2021 06:00:00;4.57;Cent/kWh
01.04.2021 06:00:00;01.04.2021 07:00:00;6.17;Cent/kWh
01.04.2021 07:00:00;01.04.2021 08:00:00;7.10;Cent/kWh
01.04.2021 08:00:00;01.04.2021 09:00:00;6.70;Cent/kWh
01.04.2021 09:00:00;01.04.2021 10:00:00;6.89;Cent/kWh
01.04.2021 10:00:00;01.04.2021 11:00:00;6.50;Cent/kWh
01.04.2021 11:00:00;01.04.2021 12:00:00;5.79;Cent/kWh
01.04.2021 12:00:00;01.04.2021 13:00:00;5.29;Cent/kWh
01.04.2021 13:00:00;01.04.2021 14:00:00;4.76;Cent/kWh
01.04.2021 14:00:00;01.04.2021 15:00:00;4.74;Cent/kWh
01.04.2021 15:00:00;01.04.2021 16:00:00;4.31;Cent/kWh
01.04.2021 16:00:00;01.04.2021 17:00:00;4.31;Cent/kWh
01.04.2021 17:00:00;01.04.2021 18:00:00;4.94;Cent/kWh
01.04.2021 18:00:00;01.04.2021 19:00:00;5.72;Cent/kWh
01.04.2021 19:00:00;01.04.2021 20:00:00;6.35;Cent/kWh
01.04.2021 20:00:00;01.04.2021 21:00:00;6.64;Cent/kWh
01.04.2021 21:00:00;01.04.2021 22:00:00;6.13;Cent/kWh
01.04.2021 22:00:00;01.04.2021 23:00:00;5.88;Cent/kWh
01.04.2021 23:00:00;02.04.2021 00:00:00;5.48;Cent/kWh
02.04.2021 00:00:00;02.04.2021 01:00:00;5.42;Cent/kWh
02.04.2021 01:00:00;02.04.2021 02:00:00;4.98;Cent/kWh
02.04.2021 02:00:00;02.04.2021 03:00:00;4.70;Cent/kWh
02.04.2021 03:00:00;02.04.2021 04:00:00;4.37;Cent/kWh
02.04.2021 04:00:00;02.04.2021 05:00:00;4.40;Cent/kWh
02.04.2021 05:00:00;02.04.2021 06:00:00;4.72;Cent/kWh
02.04.2021 06:00:00;02.04.2021 07:00:00;5.35;Cent/kWh
02.04.2021 07:00:00;02.04.2021 08:00:00;6.02;Cent/kWh
02.04.2021 08:00:00;02.04.2021 09:00:00;6.07;Cent/kWh
02.04.2021 09:00:00;02.04.2021 10:00:00;5.63;Cent/kWh
02.04.2021 10:00:00;02.04.2021 11:00:00;4.58;Cent/kWh
02.04.2021 11:00:00;02.04.2021 12:00:00;4.15;Cent/kWh
02.04.2021 12:00:00;02.04.2021 13:00:00;3.33;Cent/kWh
