start;end;baseprice;unit
04.04.2023 12:00:00;04.04.2023 13:00:00;11.03;Cent/kWh
04.04.2023 13:00:00;04.04.2023 14:00:00;10.81;Cent/kWh
04.04.2023 14:00:00;04.04.2023 15:00:00;10.73;Cent/kWh
04.04.2023 15:00:00;04.04.2023 16:00:00;10.87;Cent/kWh
04.04.2023 16:00:00;04.04.2023 17:00:00;11.27;Cent/kWh
04.04.2023 17:00:00;04.04.2023 18:00:00;12.20;Cent/kWh
04.04.2023 18:00:00;04.04.2023 19:00:00;14.71;Cent/kWh
04.04.2023 19:00:00;04.04.2023 20:00:00;18.00;Cent/kWh
04.04.2023 20:00:00;04.04.2023 21:00:00;17.73;Cent/kWh
04.04.2023 21:00:00;04.04.2023 22:00:00;15.31;Cent/kWh
04.04.2023 22:00:00;04.04.2023 23:00:00;14.00;Cent/kWh
04.04.2023 23:00:00;05.04.2023 00:00:00;12.97;Cent/kWh
05.04.2023 00:00:00;05.04.2023 01:00:00;12.66;Cent/kWh
05.04.2023 01:00:00;05.04.2023 02:00:00;11.74;Cent/kWh
05.04.2023 02:00:00;05.04.2023 03:00:00;11.92;Cent/kWh
05.04.2023 03:00:00;05.04.2023 04:00:00;11.79;Cent/kWh
05.04.2023 04:00:00;05.04.2023 05:00:00;12.39;Cent/kWh
05.04.2023 05:00:00;05.04.2023 06:00:00;13.34;Cent/kWh
05.04.2023 06:00:00;05.04.2023 07:00:00;16.30;Cent/kWh
05.04.2023 07:00:00;05.04.2023 08:00:00;20.56;Cent/kWh
05.04.2023 08:00:00;05.04.2023 09:00:00;16.71;Cent/kWh
05.04.2023 09:00:00;05.04.2023 10:00:00;13.51;Cent/kWh
05.04.2023 10:00:00;05.04.2023 11:00:00;12.30;Cent/kWh
05.04.2023 11:00:00;05.04.2023 12:00:00;11.61;Cent/kWh
05.04.2023 12:00:00;05.04.2023 13:00:00;11.34;Cent/kWh
05.04.2023 13:00:00;05.04.2023 14:00:00;11.35;Cent/kWh
05.04.2023 14:00:00;05.04.2023 15:00:00;11.36;Cent/kWh
05.04.2023 15:00:00;05.04.2023 16:00:00;11.40;Cent/kWh
05.04.2023 16:00:00;05.04.2023 17:00:00;11.74;Cent/kWh
05.04.2023 17:00:00;05.04.2023 18:00:00;13.55;Cent/kWh
05.04.2023 18:00:00;05.04.2023 19:00:00;15.65;Cent/kWh
05.04.2023 19:00:00;05.04.2023 20:00:00;19.96;Cent/kWh
05.04.2023 20:00:00;05.04.2023 21:00:00;19.15;Cent/kWh
05.04.2023 21:00:00;05.04.2023 22:00:00;16.50;Cent/kWh
05.04.2023 22:00:00;05.04.2023 23:00:00;15.14;Cent/kWh
05.04.2023 23:00:00;06.04.2023 00:00:00;13.91;Cent/kWh
06.04.2023 00:00:00;06.04.2023 01:00:00;13.55;Cent/kWh
06.04.2023 01:00:00;06.04.2023 02:00:00;12.41;Cent/kWh
06.04.2023 02:00:00;06.04.2023 03:00:00;12.00;Cent/kWh
06.04.2023 03:00:00;06.04.2023 04:00:00;11.53;Cent/kWh
06.04.2023 04:00:00;06.04.2023 05:00:00;11.49;Cent/kWh
06.04.2023 05:00:00;06.04.2023 06:00:00;12.49;Cent/kWh
06.04.2023 06:00:00;06.04.2023 07:00:00;14.25;Cent/kWh
06.04.2023 07:00:00;06.04.2023 08:00:00;16.16;Cent/kWh
06.04.2023 08:00:00;06.04.2023 09:00:00;15.01;Cent/kWh
06.04.2023 09:00:00;06.04.2023 10:00:00;13.00;Cent/kWh
06.04.2023 10:00:00;06.04.2023 11:00:00;11.75;Cent/kWh
06.04.2023 11:00:00;06.04.2023 12:00:00;10.99;Cent/kWh
06.04.2023 12:00:00;06.04.2023 13:00:00;10.77;Cent/kWh
06.04.2023 13:00:00;06.04.2023 14:00:00;10.70;Cent/kWh
06.04.2023 14:00:00;06.04.2023 15:00:00;10.79;Cent/kWh
06.04.2023 15:00:00;06.04.2023 16:00:00;11.26;Cent/kWh
06.04.2023 16:00:00;06.04.2023 17:00:00;10.99;Cent/kWh
06.04.2023 17:00:00;06.04.2023 18:00:00;12.27;Cent/kWh
06.04.2023 18:00:00;06.04.2023 19:00:00;14.00;Cent/kWh
06.04.2023 19:00:00;06.04.2023 20:00:00;14.66;Cent/kWh
06.04.2023 20:00:00;06.04.2023 21:00:00;14.56;Cent/kWh
06.04.2023 21:00:00;06.04.2023 22:00:00;13.20;Cent/kWh
06.04.2023 22:00:00;06.04.2023 23:00:00;12.32;Cent/kWh
06.04.2023 23:00:00;07.04.2023 00:00:00;11.11;Cent/kWh
07.04.2023 00:00:00;07.04.2023 01:00:00;10.52;Cent/kWh
07.04.2023 01:00:00;07.04.2023 02:00:00;10.20;Cent/kWh
07.04.2023 02:00:00;07.04.2023 03:00:00;10.11;Cent/kWh
07.04.2023 03:00:00;07.04.2023 04:00:00;10.13;Cent/kWh
07.04.2023 04:00:00;07.04.2023 05:00:00;10.30;Cent/kWh
07.04.2023 05:00:00;07.04.2023 06:00:00;10.82;Cent/kWh
07.04.2023 06:00:00;07.04.2023 07:00:00;11.04;Cent/kWh
07.04.2023 07:00:00;07.04.2023 08:00:00;12.59;Cent/kWh
07.04.2023 08:00:00;07.04.2023 09:00:00;12.82;Cent/kWh
07.04.2023 09:00:00;07.04.2023 10:00:00;12.45;Cent/kWh
07.04.2023 10:00:00;07.04.2023 11:00:00;12.40;Cent/kWh
07.04.2023 11:00:00;07.04.2023 12:00:00;12.19;Cent/kWh
07.04.2023 12:00:00;07.04.2023 13:00:00;10.93;Cent/kWh
07.04.2023 13:00:00;07.04.2023 14:00:00;10.30;Cent/kWh
07.04.2023 14:00:00;07.04.2023 15:00:00;10.29;Cent/kWh
07.04.2023 15:00:00;07.04.2023 16:00:00;11.14;Cent/kWh
07.04.2023 16:00:00;07.04.2023 17:00:00;11.09;Cent/kWh
07.04.2023 17:00:00;07.04.2023 18:00:00;11.54;Cent/kWh
07.04.2023 18:00:00;07.04.2023 19:00:00;13.00;Cent/kWh
07.04.2023 19:00:00;07.04.2023 20:00:00;13.99;Cent/kWh
07.04.2023 20:00:00;07.04.2023 21:00:00;14.20;Cent/kWh
07.04.2023 21:00:00;07.04.2023 22:00:00;13.75;Cent/kWh
07.04.2023 22:00:00;07.04.2023 23:00:00;13.74;Cent/kWh
07.04.2023 23:00:00;08.04.2023 00:00:00;13.30;Cent/kWh
08.04.2023 00:00:00;08.04.2023 01:00:00;12.43;Cent/kWh
08.04.2023 01:00:00;08.04.2023 02:00:00;11.40;Cent/kWh
08.04.2023 02:00:00;08.04.2023 03:00:00;11.45;Cent/kWh
08.04.2023 03:00:00;08.04.2023 04:00:00;11.08;Cent/kWh
08.04.2023 04:00:00;08.04.2023 05:00:00;11.08;Cent/kWh
08.04.2023 05:00:00;08.04.2023 06:00:00;11.22;Cent/kWh
08.04.2023 06:00:00;08.04.2023 07:00:00;11.50;Cent/kWh
08.04.2023 07:00:00;08.04.2023 08:00:00;12.94;Cent/kWh
08.04.2023 08:00:00;08.04.2023 09:00:00;13.36;Cent/kWh
08.04.2023 09:00:00;08.04.2023 10:00:00;13.00;Cent/kWh
08.04.2023 10:00:00;08.04.2023 11:00:00;12.00;Cent/kWh
08.04.2023 11:00:00;08.04.2023 12:00:00;10.69;Cent/kWh
08.04.2023 12:00:00;08.04.2023 13:00:00;10.07;Cent/kWh
08.04.2023 13:00:00;08.04.2023 14:00:00;9.71;Cent/kWh
08.04.2023 14:00:00;08.04.2023 15:00:00;9.31;Cent/kWh
08.04.2023 15:00:00;08.04.2023 16:00:00;9.37;Cent/kWh
08.04.2023 16:00:00;08.04.2023 17:00:00;10.01;Cent/kWh
08.04.2023 17:00:00;08.04.2023 18:00:00;10.74;Cent/kWh
08.04.2023 18:00:00;08.04.2023 19:00:00;12.19;Cent/kWh
08.04.2023 19:00:00;08.04.2023 20:00:00;13.50;Cent/kWh
08.04.2023 20:00:00;08.04.2023 21:00:00;13.90;Cent/kWh
08.04.2023 21:00:00;08.04.2023 22:00:00;13.73;Cent/kWh
08.04.2023 22:00:00;08.04.2023 23:00:00;13.49;Cent/kWh
08.04.2023 23:00:00;09.04.2023 00:00:00;12.70;Cent/kWh
09.04.2023 00:00:00;09.04.2023 01:00:00;12.80;Cent/kWh
09.04.2023 01:00:00;09.04.2023 02:00:00;11.79;Cent/kWh
09.04.2023 02:00:00;09.04.2023 03:00:00;11.98;Cent/kWh
09.04.2023 03:00:00;09.04.2023 04:00:00;11.80;Cent/kWh
09.04.2023 04:00:00;09.04.2023 05:00:00;11.82;Cent/kWh
09.04.2023 05:00:00;09.04.2023 06:00:00;11.79;Cent/kWh
09.04.2023 06:00:00;09.04.2023 07:00:00;12.00;Cent/kWh
09.04.2023 07:00:00;09.04.2023 08:00:00;11.89;Cent/kWh
09.04.2023 08:00:00;09.04.2023 09:00:00;12.30;Cent/kWh
09.04.2023 09:00:00;09.04.2023 10:00:00;11.22;Cent/kWh
09.04.2023 10:00:00;09.04.2023 11:00:00;10.00;Cent/kWh
09.04.2023 11:00:00;09.04.2023 12:00:00;8.70;Cent/kWh
09.04.2023 12:00:00;09.04.2023 13:00:00;8.20;Cent/kWh
09.04.2023 13:00:00;09.04.2023 14:00:00;6.00;Cent/kWh
09.04.2023 14:00:00;09.04.2023 15:00:00;5.50;Cent/kWh
09.04.2023 15:00:00;09.04.2023 16:00:00;5.60;Cent/kWh
09.04.2023 16:00:00;09.04.2023 17:00:00;7.40;Cent/kWh
09.04.2023 17:00:00;09.04.2023 18:00:00;8.64;Cent/kWh
09.04.2023 18:00:00;09.04.2023 19:00:00;11.52;Cent/kWh
09.04.2023 19:00:00;09.04.2023 20:00:00;13.00;Cent/kWh
09.04.2023 20:00:00;09.04.2023 21:00:00;13.35;Cent/kWh
09.04.2023 21:00:00;09.04.2023 22:00:00;12.64;Cent/kWh
09.04.2023 22:00:00;09.04.2023 23:00:00;11.50;Cent/kWh
09.04.2023 23:00:00;10.04.2023 00:00:00;10.69;Cent/kWh
10.04.2023 00:00:00;10.04.2023 01:00:00;9.82;Cent/kWh
10.04.2023 01:00:00;10.04.2023 02:00:00;8.19;Cent/kWh
10.04.2023 02:00:00;10.04.2023 03:00:00;7.81;Cent/kWh
10.04.2023 03:00:00;10.04.2023 04:00:00;7.19;Cent/kWh
10.04.2023 04:00:00;10.04.2023 05:00:00;7.00;Cent/kWh
10.04.2023 05:00:00;10.04.2023 06:00:00;7.30;Cent/kWh
10.04.2023 06:00:00;10.04.2023 07:00:00;8.00;Cent/kWh
10.04.2023 07:00:00;10.04.2023 08:00:00;7.92;Cent/kWh
10.04.2023 08:00:00;10.04.2023 09:00:00;7.10;Cent/kWh
10.04.2023 09:00:00;10.04.2023 10:00:00;5.56;Cent/kWh
10.04.2023 10:00:00;10.04.2023 11:00:00;2.96;Cent/kWh
10.04.2023 11:00:00;10.04.2023 12:00:00;4.28;Cent/kWh
10.04.2023 12:00:00;10.04.2023 13:00:00;1.72;Cent/kWh
10.04.2023 13:00:00;10.04.2023 14:00:00;0.26;Cent/kWh
10.04.2023 14:00:00;10.04.2023 15:00:00;1.08;Cent/kWh
10.04.2023 15:00:00;10.04.2023 16:00:00;0.81;Cent/kWh
10.04.2023 16:00:00;10.04.2023 17:00:00;0.77;Cent/kWh
10.04.2023 17:00:00;10.04.2023 18:00:00;2.13;Cent/kWh
10.04.2023 18:00:00;10.04.2023 19:00:00;9.30;Cent/kWh
10.04.2023 19:00:00;10.04.2023 20:00:00;11.33;Cent/kWh
10.04.2023 20:00:00;10.04.2023 21:00:00;12.37;Cent/kWh
10.04.2023 21:00:00;10.04.2023 22:00:00;12.14;Cent/kWh
10.04.2023 22:00:00;10.04.2023 23:00:00;11.82;Cent/kWh
10.04.2023 23:00:00;11.04.2023 00:00:00;9.56;Cent/kWh
11.04.2023 00:00:00;11.04.2023 01:00:00;5.18;Cent/kWh
11.04.2023 01:00:00;11.04.2023 02:00:00;0.35;Cent/kWh
11.04.2023 02:00:00;11.04.2023 03:00:00;0.17;Cent/kWh
11.04.2023 03:00:00;11.04.2023 04:00:00;0.11;Cent/kWh
11.04.2023 04:00:00;11.04.2023 05:00:00;0.62;Cent/kWh
11.04.2023 05:00:00;11.04.2023 06:00:00;9.90;Cent/kWh
11.04.2023 06:00:00;11.04.2023 07:00:00;13.19;Cent/kWh
11.04.2023 07:00:00;11.04.2023 08:00:00;13.50;Cent/kWh
11.04.2023 08:00:00;11.04.2023 09:00:00;13.19;Cent/kWh
11.04.2023 09:00:00;11.04.2023 10:00:00;13.00;Cent/kWh
11.04.2023 10:00:00;11.04.2023 11:00:00;13.59;Cent/kWh
11.04.2023 11:00:00;11.04.2023 12:00:00;13.49;Cent/kWh
11.04.2023 12:00:00;11.04.2023 13:00:00;13.20;Cent/kWh
11.04.2023 13:00:00;11.04.2023 14:00:00;13.20;Cent/kWh
11.04.2023 14:00:00;11.04.2023 15:00:00;13.19;Cent/kWh
11.04.2023 15:00:00;11.04.2023 16:00:00;13.19;Cent/kWh
11.04.2023 16:00:00;11.04.2023 17:00:00;13.01;Cent/kWh
11.04.2023 17:00:00;11.04.2023 18:00:00;11.02;Cent/kWh
11.04.2023 18:00:00;11.04.2023 19:00:00;13.08;Cent/kWh
11.04.2023 19:00:00;11.04.2023 20:00:00;16.25;Cent/kWh
11.04.2023 20:00:00;11.04.2023 21:00:00;16.54;Cent/kWh
11.04.2023 21:00:00;11.04.2023 22:00:00;14.14;Cent/kWh
11.04.2023 22:00:00;11.04.2023 23:00:00;13.08;Cent/kWh
11.04.2023 23:00:00;12.04.2023 00:00:00;11.10;Cent/kWh
12.04.2023 00:00:00;12.04.2023 01:00:00;9.77;Cent/kWh
12.04.2023 01:00:00;12.04.2023 02:00:00;8.65;Cent/kWh
12.04.2023 02:00:00;12.04.2023 03:00:00;8.12;Cent/kWh
12.04.2023 03:00:00;12.04.2023 04:00:00;7.96;Cent/kWh
12.04.2023 04:00:00;12.04.2023 05:00:00;8.12;Cent/kWh
12.04.2023 05:00:00;12.04.2023 06:00:00;10.35;Cent/kWh
12.04.2023 06:00:00;12.04.2023 07:00:00;13.49;Cent/kWh
12.04.2023 07:00:00;12.04.2023 08:00:00;14.08;Cent/kWh
12.04.2023 08:00:00;12.04.2023 09:00:00;13.64;Cent/kWh
12.04.2023 09:00:00;12.04.2023 10:00:00;13.20;Cent/kWh
12.04.2023 10:00:00;12.04.2023 11:00:00;12.00;Cent/kWh
12.04.2023 11:00:00;12.04.2023 12:00:00;11.16;Cent/kWh
12.04.2023 12:00:00;12.04.2023 13:00:00;10.08;Cent/kWh
12.04.2023 13:00:00;12.04.2023 14:00:00;9.74;Cent/kWh
12.04.2023 14:00:00;12.04.2023 15:00:00;9.76;Cent/kWh
12.04.2023 15:00:00;12.04.2023 16:00:00;9.71;Cent/kWh
12.04.2023 16:00:00;12.04.2023 17:00:00;10.03;Cent/kWh
12.04.2023 17:00:00;12.04.2023 18:00:00;11.01;Cent/kWh
12.04.2023 18:00:00;12.04.2023 19:00:00;13.24;Cent/kWh
12.04.2023 19:00:00;12.04.2023 20:00:00;14.91;Cent/kWh
12.04.2023 20:00:00;12.04.2023 21:00:00;14.11;Cent/kWh
12.04.2023 21:00:00;12.04.2023 22:00:00;12.47;Cent/kWh
12.04.2023 22:00:00;12.04.2023 23:00:00;10.93;Cent/kWh
12.04.2023 23:00:00;13.04.2023 00:00:00;9.80;Cent/kWh
13.04.2023 00:00:00;13.04.2023 01:00:00;9.72;Cent/kWh
13.04.2023 01:00:00;13.04.2023 02:00:00;8.51;Cent/kWh
13.04.2023 02:00:00;13.04.2023 03:00:00;8.32;Cent/kWh
13.04.2023 03:00:00;13.04.2023 04:00:00;7.29;Cent/kWh
13.04.2023 04:00:00;13.04.2023 05:00:00;8.12;Cent/kWh
13.04.2023 05:00:00;13.04.2023 06:00:00;9.48;Cent/kWh
13.04.2023 06:00:00;13.04.2023 07:00:00;12.92;Cent/kWh
13.04.2023 07:00:00;13.04.2023 08:00:00;13.51;Cent/kWh
13.04.2023 08:00:00;13.04.2023 09:00:00;14.42;Cent/kWh
13.04.2023 09:00:00;13.04.2023 10:00:00;13.23;Cent/kWh
13.04.2023 10:00:00;13.04.2023 11:00:00;12.34;Cent/kWh
13.04.2023 11:00:00;13.04.2023 12:00:00;10.80;Cent/kWh
13.04.2023 12:00:00;13.04.2023 13:00:00;10.89;Cent/kWh
13.04.2023 13:00:00;13.04.2023 14:00:00;11.25;Cent/kWh
13.04.2023 14:00:00;13.04.2023 15:00:00;10.90;Cent/kWh
13.04.2023 15:00:00;13.04.2023 16:00:00;11.54;Cent/kWh
13.04.2023 16:00:00;13.04.2023 17:00:00;11.02;Cent/kWh
13.04.2023 17:00:00;13.04.2023 18:00:00;12.37;Cent/kWh
13.04.2023 18:00:00;13.04.2023 19:00:00;13.80;Cent/kWh
13.04.2023 19:00:00;13.04.2023 20:00:00;17.08;Cent/kWh
13.04.2023 20:00:00;13.04.2023 21:00:00;18.02;Cent/kWh
13.04.2023 21:00:00;13.04.2023 22:00:00;16.01;Cent/kWh
13.04.2023 22:00:00;13.04.2023 23:00:00;13.93;Cent/kWh
13.04.2023 23:00:00;14.04.2023 00:00:00;13.10;Cent/kWh
14.04.2023 00:00:00;14.04.2023 01:00:00;11.81;Cent/kWh
14.04.2023 01:00:00;14.04.2023 02:00:00;11.28;Cent/kWh
14.04.2023 02:00:00;14.04.2023 03:00:00;11.65;Cent/kWh
14.04.2023 03:00:00;14.04.2023 04:00:00;11.28;Cent/kWh
14.04.2023 04:00:00;14.04.2023 05:00:00;11.31;Cent/kWh
14.04.2023 05:00:00;14.04.2023 06:00:00;12.74;Cent/kWh
14.04.2023 06:00:00;14.04.2023 07:00:00;14.47;Cent/kWh
14.04.2023 07:00:00;14.04.2023 08:00:00;17.16;Cent/kWh
14.04.2023 08:00:00;14.04.2023 09:00:00;16.80;Cent/kWh
14.04.2023 09:00:00;14.04.2023 10:00:00;15.10;Cent/kWh
14.04.2023 10:00:00;14.04.2023 11:00:00;13.22;Cent/kWh
14.04.2023 11:00:00;14.04.2023 12:00:00;12.00;Cent/kWh
14.04.2023 12:00:00;14.04.2023 13:00:00;10.75;Cent/kWh
14.04.2023 13:00:00;14.04.2023 14:00:00;10.49;Cent/kWh
14.04.2023 14:00:00;14.04.2023 15:00:00;10.56;Cent/kWh
14.04.2023 15:00:00;14.04.2023 16:00:00;10.72;Cent/kWh
14.04.2023 16:00:00;14.04.2023 17:00:00;10.42;Cent/kWh
14.04.2023 17:00:00;14.04.2023 18:00:00;11.66;Cent/kWh
14.04.2023 18:00:00;14.04.2023 19:00:00;13.82;Cent/kWh
14.04.2023 19:00:00;14.04.2023 20:00:00;14.64;Cent/kWh
14.04.2023 20:00:00;14.04.2023 21:00:00;15.14;Cent/kWh
14.04.2023 21:00:00;14.04.2023 22:00:00;13.80;Cent/kWh
14.04.2023 22:00:00;14.04.2023 23:00:00;13.29;Cent/kWh
14.04.2023 23:00:00;15.04.2023 00:00:00;12.03;Cent/kWh
15.04.2023 00:00:00;15.04.2023 01:00:00;12.39;Cent/kWh
15.04.2023 01:00:00;15.04.2023 02:00:00;11.20;Cent/kWh
15.04.2023 02:00:00;15.04.2023 03:00:00;11.44;Cent/kWh
15.04.2023 03:00:00;15.04.2023 04:00:00;10.80;Cent/kWh
15.04.2023 04:00:00;15.04.2023 05:00:00;10.51;Cent/kWh
15.04.2023 05:00:00;15.04.2023 06:00:00;10.36;Cent/kWh
15.04.2023 06:00:00;15.04.2023 07:00:00;10.56;Cent/kWh
15.04.2023 07:00:00;15.04.2023 08:00:00;10.49;Cent/kWh
15.04.2023 08:00:00;15.04.2023 09:00:00;10.62;Cent/kWh
15.04.2023 09:00:00;15.04.2023 10:00:00;10.19;Cent/kWh
15.04.2023 10:00:00;15.04.2023 11:00:00;9.85;Cent/kWh
15.04.2023 11:00:00;15.04.2023 12:00:00;9.39;Cent/kWh
15.04.2023 12:00:00;15.04.2023 13:00:00;8.78;Cent/kWh
15.04.2023 13:00:00;15.04.2023 14:00:00;9.20;Cent/kWh
15.04.2023 14:00:00;15.04.2023 15:00:00;8.85;Cent/kWh
15.04.2023 15:00:00;15.04.2023 16:00:00;8.17;Cent/kWh
15.04.2023 16:00:00;15.04.2023 17:00:00;10.00;Cent/kWh
15.04.2023 17:00:00;15.04.2023 18:00:00;9.88;Cent/kWh
15.04.2023 18:00:00;15.04.2023 19:00:00;11.27;Cent/kWh
15.04.2023 19:00:00;15.04.2023 20:00:00;13.28;Cent/kWh
15.04.2023 20:00:00;15.04.2023 21:00:00;13.45;Cent/kWh
15.04.2023 21:00:00;15.04.2023 22:00:00;12.78;Cent/kWh
15.04.2023 22:00:00;15.04.2023 23:00:00;12.77;Cent/kWh
15.04.2023 23:00:00;16.04.2023 00:00:00;11.93;Cent/kWh
16.04.2023 00:00:00;16.04.2023 01:00:00;11.16;Cent/kWh
16.04.2023 01:00:00;16.04.2023 02:00:00;10.35;Cent/kWh
16.04.2023 02:00:00;16.04.2023 03:00:00;10.27;Cent/kWh
16.04.2023 03:00:00;16.04.2023 04:00:00;10.11;Cent/kWh
16.04.2023 04:00:00;16.04.2023 05:00:00;10.26;Cent/kWh
16.04.2023 05:00:00;16.04.2023 06:00:00;10.35;Cent/kWh
16.04.2023 06:00:00;16.04.2023 07:00:00;10.35;Cent/kWh
