start;end;baseprice;unit
01.10.2022 00:00:00;01.10.2022 01:00:00;20.51;Cent/kWh
01.10.2022 01:00:00;01.10.2022 02:00:00;13.49;Cent/kWh
01.10.2022 02:00:00;01.10.2022 03:00:00;13.65;Cent/kWh
01.10.2022 03:00:00;01.10.2022 04:00:00;13.24;Cent/kWh
01.10.2022 04:00:00;01.10.2022 05:00:00;9.82;Cent/kWh
01.10.2022 05:00:00;01.10.2022 06:00:00;20.00;Cent/kWh
01.10.2022 06:00:00;01.10.2022 07:00:00;19.57;Cent/kWh
01.10.2022 07:00:00;01.10.2022 08:00:00;23.83;Cent/kWh
01.10.2022 08:00:00;01.10.2022 09:00:00;25.00;Cent/kWh
01.10.2022 09:00:00;01.10.2022 10:00:00;21.76;Cent/kWh
01.10.2022 10:00:00;01.10.2022 11:00:00;22.00;Cent/kWh
01.10.2022 11:00:00;01.10.2022 12:00:00;22.01;Cent/kWh
01.10.2022 12:00:00;01.10.2022 13:00:00;18.07;Cent/kWh
01.10.2022 13:00:00;01.10.2022 14:00:00;17.90;Cent/kWh
01.10.2022 14:00:00;01.10.2022 15:00:00;13.89;Cent/kWh
01.10.2022 15:00:00;01.10.2022 16:00:00;14.19;Cent/kWh
01.10.2022 16:00:00;01.10.2022 17:00:00;19.09;Cent/kWh
01.10.2022 17:00:00;01.10.2022 18:00:00;23.92;Cent/kWh
01.10.2022 18:00:00;01.10.2022 19:00:00;22.77;Cent/kWh
01.10.2022 19:00:00;01.10.2022 20:00:00;25.43;Cent/kWh
01.10.2022 20:00:00;01.10.2022 21:00:00;22.01;Cent/kWh
01.10.2022 21:00:00;01.10.2022 22:00:00;20.01;Cent/kWh
01.10.2022 22:00:00;01.10.2022 23:00:00;18.50;Cent/kWh
01.10.2022 23:00:00;02.10.2022 00:00:00;13.18;Cent/kWh
02.10.2022 00:00:00;02.10.2022 01:00:00;18.50;Cent/kWh
02.10.2022 01:00:00;02.10.2022 02:00:00;10.61;Cent/kWh
02.10.2022 02:00:00;02.10.2022 03:00:00;7.89;Cent/kWh
02.10.2022 03:00:00;02.10.2022 04:00:00;8.10;Cent/kWh
02.10.2022 04:00:00;02.10.2022 05:00:00;7.26;Cent/kWh
02.10.2022 05:00:00;02.10.2022 06:00:00;7.79;Cent/kWh
02.10.2022 06:00:00;02.10.2022 07:00:00;8.44;Cent/kWh
02.10.2022 07:00:00;02.10.2022 08:00:00;10.20;Cent/kWh
02.10.2022 08:00:00;02.10.2022 09:00:00;14.11;Cent/kWh
02.10.2022 09:00:00;02.10.2022 10:00:00;10.77;Cent/kWh
02.10.2022 10:00:00;02.10.2022 11:00:00;9.08;Cent/kWh
02.10.2022 11:00:00;02.10.2022 12:00:00;14.22;Cent/kWh
02.10.2022 12:00:00;02.10.2022 13:00:00;8.17;Cent/kWh
02.10.2022 13:00:00;02.10.2022 14:00:00;6.88;Cent/kWh
02.10.2022 14:00:00;02.10.2022 15:00:00;6.82;Cent/kWh
02.10.2022 15:00:00;02.10.2022 16:00:00;8.08;Cent/kWh
02.10.2022 16:00:00;02.10.2022 17:00:00;11.26;Cent/kWh
02.10.2022 17:00:00;02.10.2022 18:00:00;19.70;Cent/kWh
02.10.2022 18:00:00;02.10.2022 19:00:00;30.89;Cent/kWh
02.10.2022 19:00:00;02.10.2022 20:00:00;32.41;Cent/kWh
02.10.2022 20:00:00;02.10.2022 21:00:00;24.89;Cent/kWh
02.10.2022 21:00:00;02.10.2022 22:00:00;19.00;Cent/kWh
02.10.2022 22:00:00;02.10.2022 23:00:00;9.86;Cent/kWh
02.10.2022 23:00:00;03.10.2022 00:00:00;10.06;Cent/kWh
03.10.2022 00:00:00;03.10.2022 01:00:00;5.43;Cent/kWh
03.10.2022 01:00:00;03.10.2022 02:00:00;8.40;Cent/kWh
03.10.2022 02:00:00;03.10.2022 03:00:00;4.90;Cent/kWh
03.10.2022 03:00:00;03.10.2022 04:00:00;6.90;Cent/kWh
03.10.2022 04:00:00;03.10.2022 05:00:00;8.21;Cent/kWh
03.10.2022 05:00:00;03.10.2022 06:00:00;12.19;Cent/kWh
03.10.2022 06:00:00;03.10.2022 07:00:00;20.50;Cent/kWh
03.10.2022 07:00:00;03.10.2022 08:00:00;32.00;Cent/kWh
