start;end;baseprice;unit
02.06.2021 23:00:00;03.06.2021 00:00:00;5.94;Cent/kWh
03.06.2021 00:00:00;03.06.2021 01:00:00;5.79;Cent/kWh
03.06.2021 01:00:00;03.06.2021 02:00:00;5.41;Cent/kWh
03.06.2021 02:00:00;03.06.2021 03:00:00;5.40;Cent/kWh
03.06.2021 03:00:00;03.06.2021 04:00:00;5.05;Cent/kWh
03.06.2021 04:00:00;03.06.2021 05:00:00;5.26;Cent/kWh
03.06.2021 05:00:00;03.06.2021 06:00:00;5.41;Cent/kWh
03.06.2021 06:00:00;03.06.2021 07:00:00;5.41;Cent/kWh
03.06.2021 07:00:00;03.06.2021 08:00:00;6.35;Cent/kWh
03.06.2021 08:00:00;03.06.2021 09:00:00;6.48;Cent/kWh
03.06.2021 09:00:00;03.06.2021 10:00:00;6.21;Cent/kWh
03.06.2021 10:00:00;03.06.2021 11:00:00;5.92;Cent/kWh
03.06.2021 11:00:00;03.06.2021 12:00:00;5.76;Cent/kWh
03.06.2021 12:00:00;03.06.2021 13:00:00;5.49;Cent/kWh
03.06.2021 13:00:00;03.06.2021 14:00:00;5.40;Cent/kWh
03.06.2021 14:00:00;03.06.2021 15:00:00;5.56;Cent/kWh
03.06.2021 15:00:00;03.06.2021 16:00:00;5.92;Cent/kWh
03.06.2021 16:00:00;03.06.2021 17:00:00;6.57;Cent/kWh
03.06.2021 17:00:00;03.06.2021 18:00:00;6.93;Cent/kWh
03.06.2021 18:00:00;03.06.2021 19:00:00;7.50;Cent/kWh
03.06.2021 19:00:00;03.06.2021 20:00:00;8.20;Cent/kWh
03.06.2021 20:00:00;03.06.2021 21:00:00;8.20;Cent/kWh
03.06.2021 21:00:00;03.06.2021 22:00:00;8.01;Cent/kWh
03.06.2021 22:00:00;03.06.2021 23:00:00;7.93;Cent/kWh
03.06.2021 23:00:00;04.06.2021 00:00:00;7.34;Cent/kWh
04.06.2021 00:00:00;04.06.2021 01:00:00;6.64;Cent/kWh
04.06.2021 01:00:00;04.06.2021 02:00:00;6.29;Cent/kWh
04.06.2021 02:00:00;04.06.2021 03:00:00;6.00;Cent/kWh
04.06.2021 03:00:00;04.06.2021 04:00:00;6.01;Cent/kWh
04.06.2021 04:00:00;04.06.2021 05:00:00;5.90;Cent/kWh
04.06.2021 05:00:00;04.06.2021 06:00:00;6.13;Cent/kWh
04.06.2021 06:00:00;04.06.2021 07:00:00;7.60;Cent/kWh
04.06.2021 07:00:00;04.06.2021 08:00:00;8.30;Cent/kWh
04.06.2021 08:00:00;04.06.2021 09:00:00;8.59;Cent/kWh
04.06.2021 09:00:00;04.06.2021 10:00:00;8.15;Cent/kWh
04.06.2021 10:00:00;04.06.2021 11:00:00;7.56;Cent/kWh
04.06.2021 11:00:00;04.06.2021 12:00:00;7.49;Cent/kWh
04.06.2021 12:00:00;04.06.2021 13:00:00;7.00;Cent/kWh
04.06.2021 13:00:00;04.06.2021 14:00:00;6.30;Cent/kWh
04.06.2021 14:00:00;04.06.2021 15:00:00;6.29;Cent/kWh
04.06.2021 15:00:00;04.06.2021 16:00:00;6.39;Cent/kWh
04.06.2021 16:00:00;04.06.2021 17:00:00;6.70;Cent/kWh
04.06.2021 17:00:00;04.06.2021 18:00:00;7.59;Cent/kWh
04.06.2021 18:00:00;04.06.2021 19:00:00;7.99;Cent/kWh
04.06.2021 19:00:00;04.06.2021 20:00:00;8.20;Cent/kWh
04.06.2021 20:00:00;04.06.2021 21:00:00;8.17;Cent/kWh
04.06.2021 21:00:00;04.06.2021 22:00:00;8.00;Cent/kWh
04.06.2021 22:00:00;04.06.2021 23:00:00;7.82;Cent/kWh
04.06.2021 23:00:00;05.06.2021 00:00:00;7.21;Cent/kWh
05.06.2021 00:00:00;05.06.2021 01:00:00;7.49;Cent/kWh
05.06.2021 01:00:00;05.06.2021 02:00:00;6.61;Cent/kWh
05.06.2021 02:00:00;05.06.2021 03:00:00;5.90;Cent/kWh
05.06.2021 03:00:00;05.06.2021 04:00:00;5.69;Cent/kWh
05.06.2021 04:00:00;05.06.2021 05:00:00;5.60;Cent/kWh
05.06.2021 05:00:00;05.06.2021 06:00:00;5.60;Cent/kWh
05.06.2021 06:00:00;05.06.2021 07:00:00;5.61;Cent/kWh
05.06.2021 07:00:00;05.06.2021 08:00:00;5.91;Cent/kWh
05.06.2021 08:00:00;05.06.2021 09:00:00;6.60;Cent/kWh
05.06.2021 09:00:00;05.06.2021 10:00:00;6.82;Cent/kWh
05.06.2021 10:00:00;05.06.2021 11:00:00;5.93;Cent/kWh
05.06.2021 11:00:00;05.06.2021 12:00:00;5.81;Cent/kWh
05.06.2021 12:00:00;05.06.2021 13:00:00;5.88;Cent/kWh
05.06.2021 13:00:00;05.06.2021 14:00:00;5.55;Cent/kWh
05.06.2021 14:00:00;05.06.2021 15:00:00;5.24;Cent/kWh
05.06.2021 15:00:00;05.06.2021 16:00:00;5.38;Cent/kWh
05.06.2021 16:00:00;05.06.2021 17:00:00;5.53;Cent/kWh
05.06.2021 17:00:00;05.06.2021 18:00:00;6.05;Cent/kWh
05.06.2021 18:00:00;05.06.2021 19:00:00;7.06;Cent/kWh
05.06.2021 19:00:00;05.06.2021 20:00:00;7.56;Cent/kWh
05.06.2021 20:00:00;05.06.2021 21:00:00;7.60;Cent/kWh
05.06.2021 21:00:00;05.06.2021 22:00:00;7.56;Cent/kWh
05.06.2021 22:00:00;05.06.2021 23:00:00;7.35;Cent/kWh
05.06.2021 23:00:00;06.06.2021 00:00:00;6.19;Cent/kWh
06.06.2021 00:00:00;06.06.2021 01:00:00;5.89;Cent/kWh
06.06.2021 01:00:00;06.06.2021 02:00:00;5.81;Cent/kWh
06.06.2021 02:00:00;06.06.2021 03:00:00;5.79;Cent/kWh
06.06.2021 03:00:00;06.06.2021 04:00:00;5.72;Cent/kWh
06.06.2021 04:00:00;06.06.2021 05:00:00;5.37;Cent/kWh
06.06.2021 05:00:00;06.06.2021 06:00:00;4.99;Cent/kWh
06.06.2021 06:00:00;06.06.2021 07:00:00;4.97;Cent/kWh
06.06.2021 07:00:00;06.06.2021 08:00:00;5.14;Cent/kWh
06.06.2021 08:00:00;06.06.2021 09:00:00;5.71;Cent/kWh
06.06.2021 09:00:00;06.06.2021 10:00:00;5.79;Cent/kWh
06.06.2021 10:00:00;06.06.2021 11:00:00;5.78;Cent/kWh
06.06.2021 11:00:00;06.06.2021 12:00:00;5.84;Cent/kWh
06.06.2021 12:00:00;06.06.2021 13:00:00;5.82;Cent/kWh
06.06.2021 13:00:00;06.06.2021 14:00:00;5.54;Cent/kWh
06.06.2021 14:00:00;06.06.2021 15:00:00;4.80;Cent/kWh
06.06.2021 15:00:00;06.06.2021 16:00:00;4.76;Cent/kWh
06.06.2021 16:00:00;06.06.2021 17:00:00;4.90;Cent/kWh
06.06.2021 17:00:00;06.06.2021 18:00:00;5.73;Cent/kWh
06.06.2021 18:00:00;06.06.2021 19:00:00;6.00;Cent/kWh
06.06.2021 19:00:00;06.06.2021 20:00:00;6.89;Cent/kWh
06.06.2021 20:00:00;06.06.2021 21:00:00;7.64;Cent/kWh
06.06.2021 21:00:00;06.06.2021 22:00:00;7.71;Cent/kWh
06.06.2021 22:00:00;06.06.2021 23:00:00;8.01;Cent/kWh
06.06.2021 23:00:00;07.06.2021 00:00:00;7.23;Cent/kWh
07.06.2021 00:00:00;07.06.2021 01:00:00;6.60;Cent/kWh
07.06.2021 01:00:00;07.06.2021 02:00:00;6.02;Cent/kWh
07.06.2021 02:00:00;07.06.2021 03:00:00;6.08;Cent/kWh
07.06.2021 03:00:00;07.06.2021 04:00:00;6.00;Cent/kWh
07.06.2021 04:00:00;07.06.2021 05:00:00;6.03;Cent/kWh
07.06.2021 05:00:00;07.06.2021 06:00:00;6.32;Cent/kWh
07.06.2021 06:00:00;07.06.2021 07:00:00;8.02;Cent/kWh
07.06.2021 07:00:00;07.06.2021 08:00:00;8.59;Cent/kWh
07.06.2021 08:00:00;07.06.2021 09:00:00;9.00;Cent/kWh
07.06.2021 09:00:00;07.06.2021 10:00:00;8.60;Cent/kWh
07.06.2021 10:00:00;07.06.2021 11:00:00;8.26;Cent/kWh
07.06.2021 11:00:00;07.06.2021 12:00:00;8.10;Cent/kWh
07.06.2021 12:00:00;07.06.2021 13:00:00;8.00;Cent/kWh
07.06.2021 13:00:00;07.06.2021 14:00:00;7.77;Cent/kWh
07.06.2021 14:00:00;07.06.2021 15:00:00;7.62;Cent/kWh
07.06.2021 15:00:00;07.06.2021 16:00:00;7.70;Cent/kWh
07.06.2021 16:00:00;07.06.2021 17:00:00;7.73;Cent/kWh
07.06.2021 17:00:00;07.06.2021 18:00:00;7.96;Cent/kWh
07.06.2021 18:00:00;07.06.2021 19:00:00;8.32;Cent/kWh
07.06.2021 19:00:00;07.06.2021 20:00:00;8.80;Cent/kWh
07.06.2021 20:00:00;07.06.2021 21:00:00;9.00;Cent/kWh
07.06.2021 21:00:00;07.06.2021 22:00:00;8.72;Cent/kWh
07.06.2021 22:00:00;07.06.2021 23:00:00;8.50;Cent/kWh
07.06.2021 23:00:00;08.06.2021 00:00:00;7.90;Cent/kWh
08.06.2021 00:00:00;08.06.2021 01:00:00;7.14;Cent/kWh
08.06.2021 01:00:00;08.06.2021 02:00:00;6.42;Cent/kWh
08.06.2021 02:00:00;08.06.2021 03:00:00;6.35;Cent/kWh
08.06.2021 03:00:00;08.06.2021 04:00:00;6.20;Cent/kWh
08.06.2021 04:00:00;08.06.2021 05:00:00;6.24;Cent/kWh
08.06.2021 05:00:00;08.06.2021 06:00:00;6.64;Cent/kWh
08.06.2021 06:00:00;08.06.2021 07:00:00;8.01;Cent/kWh
08.06.2021 07:00:00;08.06.2021 08:00:00;9.00;Cent/kWh
08.06.2021 08:00:00;08.06.2021 09:00:00;9.39;Cent/kWh
08.06.2021 09:00:00;08.06.2021 10:00:00;8.53;Cent/kWh
08.06.2021 10:00:00;08.06.2021 11:00:00;8.00;Cent/kWh
08.06.2021 11:00:00;08.06.2021 12:00:00;7.74;Cent/kWh
08.06.2021 12:00:00;08.06.2021 13:00:00;7.26;Cent/kWh
08.06.2021 13:00:00;08.06.2021 14:00:00;6.58;Cent/kWh
08.06.2021 14:00:00;08.06.2021 15:00:00;6.51;Cent/kWh
08.06.2021 15:00:00;08.06.2021 16:00:00;6.80;Cent/kWh
08.06.2021 16:00:00;08.06.2021 17:00:00;7.45;Cent/kWh
08.06.2021 17:00:00;08.06.2021 18:00:00;7.93;Cent/kWh
08.06.2021 18:00:00;08.06.2021 19:00:00;8.38;Cent/kWh
08.06.2021 19:00:00;08.06.2021 20:00:00;9.15;Cent/kWh
08.06.2021 20:00:00;08.06.2021 21:00:00;9.76;Cent/kWh
08.06.2021 21:00:00;08.06.2021 22:00:00;8.72;Cent/kWh
08.06.2021 22:00:00;08.06.2021 23:00:00;8.40;Cent/kWh
08.06.2021 23:00:00;09.06.2021 00:00:00;7.77;Cent/kWh
09.06.2021 00:00:00;09.06.2021 01:00:00;6.85;Cent/kWh
09.06.2021 01:00:00;09.06.2021 02:00:00;6.60;Cent/kWh
09.06.2021 02:00:00;09.06.2021 03:00:00;6.46;Cent/kWh
09.06.2021 03:00:00;09.06.2021 04:00:00;6.40;Cent/kWh
09.06.2021 04:00:00;09.06.2021 05:00:00;6.49;Cent/kWh
09.06.2021 05:00:00;09.06.2021 06:00:00;6.70;Cent/kWh
09.06.2021 06:00:00;09.06.2021 07:00:00;8.00;Cent/kWh
09.06.2021 07:00:00;09.06.2021 08:00:00;8.64;Cent/kWh
09.06.2021 08:00:00;09.06.2021 09:00:00;8.81;Cent/kWh
09.06.2021 09:00:00;09.06.2021 10:00:00;8.23;Cent/kWh
09.06.2021 10:00:00;09.06.2021 11:00:00;7.68;Cent/kWh
09.06.2021 11:00:00;09.06.2021 12:00:00;7.20;Cent/kWh
09.06.2021 12:00:00;09.06.2021 13:00:00;6.82;Cent/kWh
09.06.2021 13:00:00;09.06.2021 14:00:00;7.00;Cent/kWh
09.06.2021 14:00:00;09.06.2021 15:00:00;6.86;Cent/kWh
09.06.2021 15:00:00;09.06.2021 16:00:00;7.18;Cent/kWh
09.06.2021 16:00:00;09.06.2021 17:00:00;7.24;Cent/kWh
09.06.2021 17:00:00;09.06.2021 18:00:00;7.83;Cent/kWh
09.06.2021 18:00:00;09.06.2021 19:00:00;8.30;Cent/kWh
09.06.2021 19:00:00;09.06.2021 20:00:00;9.52;Cent/kWh
09.06.2021 20:00:00;09.06.2021 21:00:00;9.66;Cent/kWh
09.06.2021 21:00:00;09.06.2021 22:00:00;8.95;Cent/kWh
09.06.2021 22:00:00;09.06.2021 23:00:00;8.50;Cent/kWh
09.06.2021 23:00:00;10.06.2021 00:00:00;7.80;Cent/kWh
10.06.2021 00:00:00;10.06.2021 01:00:00;7.86;Cent/kWh
10.06.2021 01:00:00;10.06.2021 02:00:00;7.27;Cent/kWh
10.06.2021 02:00:00;10.06.2021 03:00:00;6.83;Cent/kWh
10.06.2021 03:00:00;10.06.2021 04:00:00;6.56;Cent/kWh
10.06.2021 04:00:00;10.06.2021 05:00:00;6.61;Cent/kWh
10.06.2021 05:00:00;10.06.2021 06:00:00;6.93;Cent/kWh
10.06.2021 06:00:00;10.06.2021 07:00:00;8.09;Cent/kWh
10.06.2021 07:00:00;10.06.2021 08:00:00;8.93;Cent/kWh
10.06.2021 08:00:00;10.06.2021 09:00:00;9.25;Cent/kWh
10.06.2021 09:00:00;10.06.2021 10:00:00;8.46;Cent/kWh
10.06.2021 10:00:00;10.06.2021 11:00:00;7.44;Cent/kWh
10.06.2021 11:00:00;10.06.2021 12:00:00;7.94;Cent/kWh
10.06.2021 12:00:00;10.06.2021 13:00:00;8.22;Cent/kWh
10.06.2021 13:00:00;10.06.2021 14:00:00;6.61;Cent/kWh
10.06.2021 14:00:00;10.06.2021 15:00:00;6.52;Cent/kWh
10.06.2021 15:00:00;10.06.2021 16:00:00;6.63;Cent/kWh
10.06.2021 16:00:00;10.06.2021 17:00:00;7.15;Cent/kWh
10.06.2021 17:00:00;10.06.2021 18:00:00;8.17;Cent/kWh
10.06.2021 18:00:00;10.06.2021 19:00:00;8.60;Cent/kWh
10.06.2021 19:00:00;10.06.2021 20:00:00;9.61;Cent/kWh
10.06.2021 20:00:00;10.06.2021 21:00:00;9.49;Cent/kWh
10.06.2021 21:00:00;10.06.2021 22:00:00;9.00;Cent/kWh
10.06.2021 22:00:00;10.06.2021 23:00:00;8.73;Cent/kWh
10.06.2021 23:00:00;11.06.2021 00:00:00;8.10;Cent/kWh
11.06.2021 00:00:00;11.06.2021 01:00:00;8.18;Cent/kWh
11.06.2021 01:00:00;11.06.2021 02:00:00;7.49;Cent/kWh
11.06.2021 02:00:00;11.06.2021 03:00:00;6.81;Cent/kWh
11.06.2021 03:00:00;11.06.2021 04:00:00;6.66;Cent/kWh
11.06.2021 04:00:00;11.06.2021 05:00:00;6.63;Cent/kWh
11.06.2021 05:00:00;11.06.2021 06:00:00;7.02;Cent/kWh
11.06.2021 06:00:00;11.06.2021 07:00:00;8.70;Cent/kWh
11.06.2021 07:00:00;11.06.2021 08:00:00;9.65;Cent/kWh
11.06.2021 08:00:00;11.06.2021 09:00:00;9.23;Cent/kWh
11.06.2021 09:00:00;11.06.2021 10:00:00;8.51;Cent/kWh
11.06.2021 10:00:00;11.06.2021 11:00:00;7.69;Cent/kWh
11.06.2021 11:00:00;11.06.2021 12:00:00;7.40;Cent/kWh
11.06.2021 12:00:00;11.06.2021 13:00:00;7.54;Cent/kWh
11.06.2021 13:00:00;11.06.2021 14:00:00;6.80;Cent/kWh
11.06.2021 14:00:00;11.06.2021 15:00:00;6.55;Cent/kWh
11.06.2021 15:00:00;11.06.2021 16:00:00;6.49;Cent/kWh
11.06.2021 16:00:00;11.06.2021 17:00:00;6.75;Cent/kWh
11.06.2021 17:00:00;11.06.2021 18:00:00;7.70;Cent/kWh
11.06.2021 18:00:00;11.06.2021 19:00:00;8.30;Cent/kWh
11.06.2021 19:00:00;11.06.2021 20:00:00;8.81;Cent/kWh
11.06.2021 20:00:00;11.06.2021 21:00:00;8.99;Cent/kWh
11.06.2021 21:00:00;11.06.2021 22:00:00;8.81;Cent/kWh
11.06.2021 22:00:00;11.06.2021 23:00:00;8.55;Cent/kWh
11.06.2021 23:00:00;12.06.2021 00:00:00;7.99;Cent/kWh
12.06.2021 00:00:00;12.06.2021 01:00:00;7.86;Cent/kWh
12.06.2021 01:00:00;12.06.2021 02:00:00;7.06;Cent/kWh
12.06.2021 02:00:00;12.06.2021 03:00:00;6.60;Cent/kWh
12.06.2021 03:00:00;12.06.2021 04:00:00;6.11;Cent/kWh
12.06.2021 04:00:00;12.06.2021 05:00:00;5.81;Cent/kWh
12.06.2021 05:00:00;12.06.2021 06:00:00;5.77;Cent/kWh
12.06.2021 06:00:00;12.06.2021 07:00:00;5.81;Cent/kWh
12.06.2021 07:00:00;12.06.2021 08:00:00;6.46;Cent/kWh
12.06.2021 08:00:00;12.06.2021 09:00:00;6.58;Cent/kWh
12.06.2021 09:00:00;12.06.2021 10:00:00;6.18;Cent/kWh
12.06.2021 10:00:00;12.06.2021 11:00:00;4.91;Cent/kWh
12.06.2021 11:00:00;12.06.2021 12:00:00;3.15;Cent/kWh
12.06.2021 12:00:00;12.06.2021 13:00:00;1.50;Cent/kWh
12.06.2021 13:00:00;12.06.2021 14:00:00;-0.03;Cent/kWh
12.06.2021 14:00:00;12.06.2021 15:00:00;-1.71;Cent/kWh
12.06.2021 15:00:00;12.06.2021 16:00:00;-2.12;Cent/kWh
12.06.2021 16:00:00;12.06.2021 17:00:00;-1.08;Cent/kWh
12.06.2021 17:00:00;12.06.2021 18:00:00;0.02;Cent/kWh
12.06.2021 18:00:00;12.06.2021 19:00:00;2.04;Cent/kWh
12.06.2021 19:00:00;12.06.2021 20:00:00;4.47;Cent/kWh
12.06.2021 20:00:00;12.06.2021 21:00:00;5.40;Cent/kWh
12.06.2021 21:00:00;12.06.2021 22:00:00;5.79;Cent/kWh
12.06.2021 22:00:00;12.06.2021 23:00:00;5.49;Cent/kWh
12.06.2021 23:00:00;13.06.2021 00:00:00;4.25;Cent/kWh
13.06.2021 00:00:00;13.06.2021 01:00:00;2.50;Cent/kWh
13.06.2021 01:00:00;13.06.2021 02:00:00;1.02;Cent/kWh
13.06.2021 02:00:00;13.06.2021 03:00:00;0.72;Cent/kWh
13.06.2021 03:00:00;13.06.2021 04:00:00;0.50;Cent/kWh
13.06.2021 04:00:00;13.06.2021 05:00:00;0.46;Cent/kWh
13.06.2021 05:00:00;13.06.2021 06:00:00;0.30;Cent/kWh
13.06.2021 06:00:00;13.06.2021 07:00:00;0.50;Cent/kWh
13.06.2021 07:00:00;13.06.2021 08:00:00;1.00;Cent/kWh
13.06.2021 08:00:00;13.06.2021 09:00:00;0.43;Cent/kWh
13.06.2021 09:00:00;13.06.2021 10:00:00;0.28;Cent/kWh
13.06.2021 10:00:00;13.06.2021 11:00:00;0.00;Cent/kWh
13.06.2021 11:00:00;13.06.2021 12:00:00;0.00;Cent/kWh
13.06.2021 12:00:00;13.06.2021 13:00:00;-0.00;Cent/kWh
13.06.2021 13:00:00;13.06.2021 14:00:00;-2.34;Cent/kWh
13.06.2021 14:00:00;13.06.2021 15:00:00;-3.67;Cent/kWh
13.06.2021 15:00:00;13.06.2021 16:00:00;-2.10;Cent/kWh
13.06.2021 16:00:00;13.06.2021 17:00:00;-0.20;Cent/kWh
13.06.2021 17:00:00;13.06.2021 18:00:00;0.90;Cent/kWh
13.06.2021 18:00:00;13.06.2021 19:00:00;6.14;Cent/kWh
13.06.2021 19:00:00;13.06.2021 20:00:00;7.84;Cent/kWh
13.06.2021 20:00:00;13.06.2021 21:00:00;8.35;Cent/kWh
13.06.2021 21:00:00;13.06.2021 22:00:00;8.49;Cent/kWh
13.06.2021 22:00:00;13.06.2021 23:00:00;8.39;Cent/kWh
13.06.2021 23:00:00;14.06.2021 00:00:00;7.50;Cent/kWh
14.06.2021 00:00:00;14.06.2021 01:00:00;6.86;Cent/kWh
14.06.2021 01:00:00;14.06.2021 02:00:00;6.11;Cent/kWh
14.06.2021 02:00:00;14.06.2021 03:00:00;5.81;Cent/kWh
14.06.2021 03:00:00;14.06.2021 04:00:00;5.71;Cent/kWh
14.06.2021 04:00:00;14.06.2021 05:00:00;5.80;Cent/kWh
14.06.2021 05:00:00;14.06.2021 06:00:00;6.29;Cent/kWh
14.06.2021 06:00:00;14.06.2021 07:00:00;8.29;Cent/kWh
14.06.2021 07:00:00;14.06.2021 08:00:00;9.54;Cent/kWh
14.06.2021 08:00:00;14.06.2021 09:00:00;9.30;Cent/kWh
14.06.2021 09:00:00;14.06.2021 10:00:00;8.37;Cent/kWh
14.06.2021 10:00:00;14.06.2021 11:00:00;6.88;Cent/kWh
14.06.2021 11:00:00;14.06.2021 12:00:00;6.70;Cent/kWh
14.06.2021 12:00:00;14.06.2021 13:00:00;6.28;Cent/kWh
14.06.2021 13:00:00;14.06.2021 14:00:00;6.24;Cent/kWh
14.06.2021 14:00:00;14.06.2021 15:00:00;5.91;Cent/kWh
14.06.2021 15:00:00;14.06.2021 16:00:00;6.39;Cent/kWh
14.06.2021 16:00:00;14.06.2021 17:00:00;6.85;Cent/kWh
14.06.2021 17:00:00;14.06.2021 18:00:00;8.21;Cent/kWh
14.06.2021 18:00:00;14.06.2021 19:00:00;8.89;Cent/kWh
14.06.2021 19:00:00;14.06.2021 20:00:00;9.50;Cent/kWh
14.06.2021 20:00:00;14.06.2021 21:00:00;10.15;Cent/kWh
14.06.2021 21:00:00;14.06.2021 22:00:00;9.50;Cent/kWh
14.06.2021 22:00:00;14.06.2021 23:00:00;9.00;Cent/kWh
14.06.2021 23:00:00;15.06.2021 00:00:00;8.42;Cent/kWh
15.06.2021 00:00:00;15.06.2021 01:00:00;7.82;Cent/kWh
15.06.2021 01:00:00;15.06.2021 02:00:00;7.15;Cent/kWh
15.06.2021 02:00:00;15.06.2021 03:00:00;6.91;Cent/kWh
15.06.2021 03:00:00;15.06.2021 04:00:00;6.80;Cent/kWh
15.06.2021 04:00:00;15.06.2021 05:00:00;6.82;Cent/kWh
15.06.2021 05:00:00;15.06.2021 06:00:00;7.11;Cent/kWh
15.06.2021 06:00:00;15.06.2021 07:00:00;8.68;Cent/kWh
15.06.2021 07:00:00;15.06.2021 08:00:00;9.36;Cent/kWh
15.06.2021 08:00:00;15.06.2021 09:00:00;9.68;Cent/kWh
15.06.2021 09:00:00;15.06.2021 10:00:00;9.00;Cent/kWh
15.06.2021 10:00:00;15.06.2021 11:00:00;8.40;Cent/kWh
15.06.2021 11:00:00;15.06.2021 12:00:00;8.14;Cent/kWh
15.06.2021 12:00:00;15.06.2021 13:00:00;7.50;Cent/kWh
15.06.2021 13:00:00;15.06.2021 14:00:00;7.20;Cent/kWh
15.06.2021 14:00:00;15.06.2021 15:00:00;7.40;Cent/kWh
15.06.2021 15:00:00;15.06.2021 16:00:00;7.30;Cent/kWh
15.06.2021 16:00:00;15.06.2021 17:00:00;7.90;Cent/kWh
15.06.2021 17:00:00;15.06.2021 18:00:00;8.56;Cent/kWh
15.06.2021 18:00:00;15.06.2021 19:00:00;9.46;Cent/kWh
15.06.2021 19:00:00;15.06.2021 20:00:00;10.00;Cent/kWh
15.06.2021 20:00:00;15.06.2021 21:00:00;10.00;Cent/kWh
15.06.2021 21:00:00;15.06.2021 22:00:00;9.74;Cent/kWh
15.06.2021 22:00:00;15.06.2021 23:00:00;9.18;Cent/kWh
15.06.2021 23:00:00;16.06.2021 00:00:00;8.31;Cent/kWh
16.06.2021 00:00:00;16.06.2021 01:00:00;7.76;Cent/kWh
16.06.2021 01:00:00;16.06.2021 02:00:00;7.08;Cent/kWh
16.06.2021 02:00:00;16.06.2021 03:00:00;7.10;Cent/kWh
16.06.2021 03:00:00;16.06.2021 04:00:00;6.69;Cent/kWh
16.06.2021 04:00:00;16.06.2021 05:00:00;6.86;Cent/kWh
16.06.2021 05:00:00;16.06.2021 06:00:00;7.10;Cent/kWh
16.06.2021 06:00:00;16.06.2021 07:00:00;8.56;Cent/kWh
