start;end;baseprice;unit
01.01.2023 00:00:00;01.01.2023 01:00:00;1.21;Cent/kWh
01.01.2023 01:00:00;01.01.2023 02:00:00;-0.01;Cent/kWh
01.01.2023 02:00:00;01.01.2023 03:00:00;-0.07;Cent/kWh
01.01.2023 03:00:00;01.01.2023 04:00:00;-0.20;Cent/kWh
01.01.2023 04:00:00;01.01.2023 05:00:00;-0.24;Cent/kWh
01.01.2023 05:00:00;01.01.2023 06:00:00;-0.19;Cent/kWh
01.01.2023 06:00:00;01.01.2023 07:00:00;-0.34;Cent/kWh
01.01.2023 07:00:00;01.01.2023 08:00:00;0.00;Cent/kWh
01.01.2023 08:00:00;01.01.2023 09:00:00;-0.02;Cent/kWh
01.01.2023 09:00:00;01.01.2023 10:00:00;0.03;Cent/kWh
01.01.2023 10:00:00;01.01.2023 11:00:00;0.07;Cent/kWh
01.01.2023 11:00:00;01.01.2023 12:00:00;0.11;Cent/kWh
01.01.2023 12:00:00;01.01.2023 13:00:00;0.13;Cent/kWh
01.01.2023 13:00:00;01.01.2023 14:00:00;0.15;Cent/kWh
01.01.2023 14:00:00;01.01.2023 15:00:00;0.58;Cent/kWh
01.01.2023 15:00:00;01.01.2023 16:00:00;2.39;Cent/kWh
01.01.2023 16:00:00;01.01.2023 17:00:00;3.65;Cent/kWh
01.01.2023 17:00:00;01.01.2023 18:00:00;4.60;Cent/kWh
01.01.2023 18:00:00;01.01.2023 19:00:00;5.27;Cent/kWh
01.01.2023 19:00:00;01.01.2023 20:00:00;5.50;Cent/kWh
01.01.2023 20:00:00;01.01.2023 21:00:00;4.91;Cent/kWh
01.01.2023 21:00:00;01.01.2023 22:00:00;4.41;Cent/kWh
01.01.2023 22:00:00;01.01.2023 23:00:00;4.60;Cent/kWh
01.01.2023 23:00:00;02.01.2023 00:00:00;3.50;Cent/kWh
02.01.2023 00:00:00;02.01.2023 01:00:00;8.21;Cent/kWh
02.01.2023 01:00:00;02.01.2023 02:00:00;7.30;Cent/kWh
02.01.2023 02:00:00;02.01.2023 03:00:00;5.29;Cent/kWh
02.01.2023 03:00:00;02.01.2023 04:00:00;4.61;Cent/kWh
02.01.2023 04:00:00;02.01.2023 05:00:00;5.01;Cent/kWh
02.01.2023 05:00:00;02.01.2023 06:00:00;7.81;Cent/kWh
02.01.2023 06:00:00;02.01.2023 07:00:00;10.51;Cent/kWh
02.01.2023 07:00:00;02.01.2023 08:00:00;14.06;Cent/kWh
02.01.2023 08:00:00;02.01.2023 09:00:00;14.71;Cent/kWh
02.01.2023 09:00:00;02.01.2023 10:00:00;14.92;Cent/kWh
02.01.2023 10:00:00;02.01.2023 11:00:00;14.56;Cent/kWh
02.01.2023 11:00:00;02.01.2023 12:00:00;14.34;Cent/kWh
02.01.2023 12:00:00;02.01.2023 13:00:00;14.44;Cent/kWh
