start;end;baseprice;unit
01.05.2021 00:00:00;01.05.2021 01:00:00;6.93;Cent/kWh
01.05.2021 01:00:00;01.05.2021 02:00:00;6.46;Cent/kWh
01.05.2021 02:00:00;01.05.2021 03:00:00;6.11;Cent/kWh
01.05.2021 03:00:00;01.05.2021 04:00:00;5.99;Cent/kWh
01.05.2021 04:00:00;01.05.2021 05:00:00;5.99;Cent/kWh
01.05.2021 05:00:00;01.05.2021 06:00:00;5.80;Cent/kWh
01.05.2021 06:00:00;01.05.2021 07:00:00;5.25;Cent/kWh
01.05.2021 07:00:00;01.05.2021 08:00:00;5.39;Cent/kWh
01.05.2021 08:00:00;01.05.2021 09:00:00;5.74;Cent/kWh
01.05.2021 09:00:00;01.05.2021 10:00:00;5.62;Cent/kWh
01.05.2021 10:00:00;01.05.2021 11:00:00;5.47;Cent/kWh
01.05.2021 11:00:00;01.05.2021 12:00:00;5.34;Cent/kWh
01.05.2021 12:00:00;01.05.2021 13:00:00;5.31;Cent/kWh
01.05.2021 13:00:00;01.05.2021 14:00:00;5.11;Cent/kWh
01.05.2021 14:00:00;01.05.2021 15:00:00;4.82;Cent/kWh
01.05.2021 15:00:00;01.05.2021 16:00:00;4.55;Cent/kWh
01.05.2021 16:00:00;01.05.2021 17:00:00;4.90;Cent/kWh
01.05.2021 17:00:00;01.05.2021 18:00:00;5.05;Cent/kWh
01.05.2021 18:00:00;01.05.2021 19:00:00;5.44;Cent/kWh
01.05.2021 19:00:00;01.05.2021 20:00:00;6.10;Cent/kWh
01.05.2021 20:00:00;01.05.2021 21:00:00;6.87;Cent/kWh
01.05.2021 21:00:00;01.05.2021 22:00:00;6.51;Cent/kWh
01.05.2021 22:00:00;01.05.2021 23:00:00;6.03;Cent/kWh
01.05.2021 23:00:00;02.05.2021 00:00:00;5.28;Cent/kWh
02.05.2021 00:00:00;02.05.2021 01:00:00;5.58;Cent/kWh
02.05.2021 01:00:00;02.05.2021 02:00:00;5.21;Cent/kWh
02.05.2021 02:00:00;02.05.2021 03:00:00;5.05;Cent/kWh
02.05.2021 03:00:00;02.05.2021 04:00:00;4.90;Cent/kWh
02.05.2021 04:00:00;02.05.2021 05:00:00;4.94;Cent/kWh
02.05.2021 05:00:00;02.05.2021 06:00:00;4.92;Cent/kWh
02.05.2021 06:00:00;02.05.2021 07:00:00;4.82;Cent/kWh
02.05.2021 07:00:00;02.05.2021 08:00:00;4.94;Cent/kWh
02.05.2021 08:00:00;02.05.2021 09:00:00;5.08;Cent/kWh
02.05.2021 09:00:00;02.05.2021 10:00:00;4.81;Cent/kWh
